payment_id,customer_id,customer_name,amount,currency,status,payment_date,subscription_id,description,failure_code,refund_id,dispute_id
pi_d192203cad4555,cus_085ba87bc5cb47,Titan Mfg,58,USD,succeeded,2024-11-05,sub_39c2e6dbd6,Monthly subscription - Starter Plan,,,
pi_ef4cfdaaa467e3,cus_65fe531d7e9deb,Rhine Ind.,50,USD,succeeded,2024-11-05,sub_cdfe55943d,Monthly subscription - Starter Plan,,,
pi_2ca17862fdb076,cus_5dbb4a611e9145,Retail Edge Corp,55,USD,succeeded,2024-11-05,sub_c76073fe72,Monthly subscription - Starter Plan,,,
pi_2e8d0020a996e3,cus_8bccfb746f547d,Pacific Mart,54,JPY,succeeded,2024-11-05,sub_71571c1ef5,Monthly subscription - Starter Plan,,,dp_4217a
pi_e2d6c2df4327eb,cus_1940a0c5e46868,Bazaar Tech,56,AUD,succeeded,2024-11-05,sub_f46e202ec1,Monthly subscription - Starter Plan,,,
pi_5bf6f1e3b1ba59,cus_bcd1a48ba09bfc,Stratton,61,USD,succeeded,2024-11-05,sub_4e048165b8,Monthly subscription - Starter Plan,,,
pi_2662fd32473679,cus_a609b8456151ef,Arcus Tech,-57,USD,refunded,2024-11-06,sub_7bc37569b5,Refund for pi_bdd668a35ff979,,re_64832e61c8,
pi_d24f6dfa23acc6,cus_1efa49136465fd,NightOwl,54,USD,refunded,2024-11-29,sub_907ec2b2d2,Refund for payment pi_a0cc1cbb8b1615,,re_b297d9ac92,
pi_6625127b40b18c,cus_8493bd819465d4,Meridian Health,66,USD,succeeded,2024-12-01,sub_325dd6bd3a,Monthly subscription - Starter Plan,,,
pi_ae32b20e6b3706,cus_92e54220d7077f,Pinnacle Retail Group,60,USD,succeeded,2024-12-01,sub_8778752b97,Monthly subscription - Starter Plan,,,
pi_3272c4d60f88d1,cus_ghost_1,FreshStart,55,USD,succeeded,2024-12-01,sub_0004e7221f,Monthly subscription - Starter Plan,,,
pi_6ff070ba274d83,cus_ghost_5,Cascadia Net,63,AUD,succeeded,2024-12-01,sub_9b8c80d074,Monthly subscription - Starter Plan,,,
pi_7d11b2c7bab11e,cus_da69f8f2ac6cd5,Datastream,66,USD,succeeded,2024-12-01,sub_082927fb5e,Monthly subscription - Starter Plan,,,
pi_3ea8eac990086c,cus_fa516f48fe8eac,CloudPeak,58,USD,failed,2024-12-01,sub_16b99e0951,Monthly subscription - Starter Plan,expired_card,,
pi_bd52c9d9c87184,cus_8467288c9dd76f,Nextera,50,USD,succeeded,2024-12-01,sub_c6d2bdec89,Monthly subscription - Starter Plan,,,
pi_fb0e0d39e9c557,cus_ca46d5c407c864,Codex,66,USD,succeeded,2024-12-01,sub_d3d6ccf329,Monthly subscription - Starter Plan,,,
pi_8193007dbcb3ed,cus_0af1ed0232ce76,Zenith AI Corp,57,JPY,failed,2024-12-01,sub_31b0ff9670,Monthly subscription - Starter Plan,insufficient_funds,,
pi_e17a6ba1569805,cus_b62736a32e44c9,DragonCloud,60,AUD,succeeded,2024-12-01,sub_08673992b8,Monthly subscription - Starter Plan,,,
pi_f4241ab5ed224e,cus_03b63c8ec36c89,Aurora Technology,53,JPY,succeeded,2024-12-01,sub_b2d72b2ada,Monthly subscription - Starter Plan,,,
pi_deef534f935544,cus_cd778870c444c2,Flux Technology,63,USD,succeeded,2024-12-01,sub_ec3199e372,Monthly subscription - Starter Plan,,,
pi_bc223b7a31b96f,cus_d661a5c98932e5,Aether Med,63,USD,succeeded,2024-12-01,sub_ba46d8e7ad,Monthly subscription - Starter Plan,,,
pi_9832d1e25eebaf,cus_e0e16b0264d295,Pacific Health,53,JPY,succeeded,2024-12-01,sub_112236cdfd,Monthly subscription - Starter Plan,,,
pi_5ebfcf463a6769,cus_2c6d86bb24f217,Fortis Capital,65,USD,succeeded,2024-12-01,sub_42af34ea48,Monthly subscription - Starter Plan,,,
pi_7ea8a4b2a731ea,cus_085ba87bc5cb47,Titan Mfg,58,USD,succeeded,2024-12-01,sub_39c2e6dbd6,Monthly subscription - Starter Plan,,,
pi_bae9ad3874e623,cus_d23233d42ad301,Kanto Mfg,66,JPY,succeeded,2024-12-01,sub_8c4c809c3a,Monthly subscription - Starter Plan,,,
pi_6ca738fcb6da08,cus_e36ba913868bba,ShopStream Inc.,65,USD,succeeded,2024-12-01,sub_13feb184f3,Monthly subscription - Starter Plan,,,
pi_771e2d30879c55,cus_29ba2f390a3cdc,Rising Sun,54,AUD,succeeded,2024-12-01,sub_a31b1aacc3,Monthly subscription - Starter Plan,,,
pi_02465f453c62e8,cus_466c5ca6fde194,MedVantage Health,65,USD,refunded,2024-12-01,sub_18a5eadba2,Refund for payment pi_abe1058feaab72,,re_21264c3468,
pi_df39508963d8b0,cus_d80d5ae55812c6,Lumin Digital,64,USD,succeeded,2024-12-02,sub_26db10a77a,Monthly subscription - Starter Plan,,,
pi_2231adce19f7c7,cus_675db60f9af48a,Prism Software Solutions,51,USD,failed,2024-12-02,sub_9b1aca151b,Monthly subscription - Starter Plan,expired_card,,
pi_d20563448bb94e,cus_8e965c4a5a1ff7,Catalyst Innovation Labs,57,JPY,succeeded,2024-12-02,sub_120663e046,Monthly subscription - Starter Plan,,,
pi_d11dd7e1ed7ed9,cus_ghost_4,Brightfield Corporation,60,USD,succeeded,2024-12-02,sub_4fb9b3c76e,Monthly subscription - Starter Plan,,,
pi_cd51a39f1a18c2,cus_ghost_8,Zephyr Analytics Inc.,61,USD,succeeded,2024-12-02,sub_89d85c2c55,Monthly subscription - Starter Plan,,,
pi_efe06c6757d62e,cus_f25fb7c7b1765a,PixelWave Studios,60,USD,failed,2024-12-02,sub_7d12891737,Monthly subscription - Starter Plan,insufficient_funds,,
pi_ba11b209082829,cus_d393f6b7110b8b,Kinetic Sys,69,AUD,succeeded,2024-12-02,sub_18a0b19d7a,Monthly subscription - Starter Plan,,,
pi_a9f37dd0b5538e,cus_8e93322e1dfccd,Vitality Health,58,USD,succeeded,2024-12-02,sub_ffa4dfa4d8,Monthly subscription - Starter Plan,,,
pi_0320d2d8ff6ddc,cus_646dd881c66d3e,NovaCare,64,USD,succeeded,2024-12-02,sub_f0e6807ab3,Monthly subscription - Starter Plan,,,
pi_9b78e6c41a7b18,cus_2546a13062823d,MedBridge,66,AUD,succeeded,2024-12-02,sub_e3d9a890b3,Monthly subscription - Starter Plan,,,
pi_287be58785365f,cus_3c018223c50af7,TrueHealth,60,USD,succeeded,2024-12-02,sub_f4ee1e5c39,Monthly subscription - Starter Plan,,,
pi_1143d192cefe79,cus_eb6024f1d974d8,Genome,63,USD,succeeded,2024-12-02,sub_0efb1c6231,Monthly subscription - Starter Plan,,,
pi_209b3f187a1538,cus_1c8cc503d42203,Finova,60,AUD,succeeded,2024-12-02,sub_8d01119f31,Monthly subscription - Starter Plan,,,
pi_ffcabf41ca2f3a,cus_25d8df1093fb4a,LatAm Financial Services,69,USD,succeeded,2024-12-02,sub_1e544494fa,Monthly subscription - Starter Plan,,,
pi_2448d623704083,cus_c34f1493b1fb89,Steelbridge,65,USD,succeeded,2024-12-02,sub_e9a23b0810,Monthly subscription - Starter Plan,,,
pi_396000716e5c2a,cus_65fe531d7e9deb,Rhine Ind.,50,USD,succeeded,2024-12-02,sub_cdfe55943d,Monthly subscription - Starter Plan,,,
pi_bde782e3e0471e,cus_b51db706d81fac,Pacifica Ind,52,AUD,succeeded,2024-12-02,sub_7303a76e8b,Monthly subscription - Starter Plan,,,
pi_f5ca9ac5c14074,cus_5dbb4a611e9145,Retail Edge Corp,55,USD,succeeded,2024-12-02,sub_c76073fe72,Monthly subscription - Starter Plan,,,
pi_c3c2f881f61272,cus_06927daa65eff3,FreshMarket,64,USD,succeeded,2024-12-02,sub_c7631036b8,Monthly subscription - Starter Plan,,,
pi_9bd477bf384448,cus_985cec4f36ecb3,Nordic Shops AB,69,USD,succeeded,2024-12-02,sub_46da92a36f,Monthly subscription - Starter Plan,,,
pi_c047996cd165fc,cus_1940a0c5e46868,Bazaar Tech,56,AUD,succeeded,2024-12-02,sub_f46e202ec1,Monthly subscription - Starter Plan,,,
pi_99585a37a58e30,cus_bcd1a48ba09bfc,Stratton,61,USD,succeeded,2024-12-02,sub_4e048165b8,Monthly subscription - Starter Plan,,,
pi_45adb7a46ec921,cus_b7b9e7fc99ae5a,Vanguard,68,USD,succeeded,2024-12-02,sub_5de6d7f0b9,Monthly subscription - Starter Plan,,,
pi_674cfcb9dfcceb,cus_c131efed585e1c,Salud,49,USD,refunded,2024-12-02,sub_a20664d56b,Refund for payment pi_8997428296e833,,re_d69df2347a,
pi_6d7cb08e4e9b24,cus_fb1bef5252b66f,Atlas Logistics,54,USD,succeeded,2024-12-03,sub_de6d830fb3,Monthly subscription - Starter Plan,,,
pi_022760f6d6da69,cus_656d3329f31406,Clearview Analytics Inc.,63,USD,succeeded,2024-12-03,sub_cd0cf8da28,Monthly subscription - Starter Plan,,,
pi_a1f540778d97bc,cus_fc7cb515172c3f,Horizon Media Partners,68,USD,failed,2024-12-03,sub_af2e369163,Monthly subscription - Starter Plan,insufficient_funds,,
pi_0da87f1b662924,cus_20a9a2d72c1646,Redwood Mfg Corp,67,USD,succeeded,2024-12-03,sub_e620412cfa,Monthly subscription - Starter Plan,,,
pi_20b85c8145a725,cus_ghost_7,Obsidian Group LLC,67,USD,succeeded,2024-12-03,sub_3684625d41,Monthly subscription - Starter Plan,,,
pi_da610f57d5a70d,cus_a46faa7e97fc31,Nebula Systems Inc.,54,USD,succeeded,2024-12-03,sub_218569f84b,Monthly subscription - Starter Plan,,,
pi_d611cbe3e8bdb6,cus_9020abd1d1f8d9,ByteForge Inc.,66,USD,succeeded,2024-12-03,sub_79bfcc835a,Monthly subscription - Starter Plan,,,
pi_8d277b1f744cec,cus_afea4918a663f0,Pulse Analytics Inc.,53,USD,refunded,2024-12-03,sub_5d05c93890,Monthly subscription - Starter Plan,,,
pi_fac147e2dc7b49,cus_72f184fdad66f8,SilkRoute,51,AUD,succeeded,2024-12-03,sub_0928db6ef4,Monthly subscription - Starter Plan,,,
pi_192cf275144afb,cus_e038197be80f49,Nuvola,61,USD,failed,2024-12-03,sub_0796a36ab4,Monthly subscription - Starter Plan,insufficient_funds,,
pi_67553eb2315db6,cus_0c2c7b64957917,Verdant Sys,57,USD,failed,2024-12-03,sub_f4dc3e34f6,Monthly subscription - Starter Plan,expired_card,,
pi_059a2a979e4392,cus_549285f1446fff,Cirrus Logic,68,USD,succeeded,2024-12-03,sub_514ae80358,Monthly subscription - Starter Plan,,,
pi_8c694763de3476,cus_242982f7ed6745,Lightspeed,66,USD,succeeded,2024-12-03,sub_a6f518f0fb,Monthly subscription - Starter Plan,,,
pi_5084f97b2303bb,cus_460e467bcc54c2,Wavelength,64,USD,succeeded,2024-12-03,sub_9604100bc0,Monthly subscription - Starter Plan,,,
pi_355d047d3c7723,cus_c20373b3e08f3a,EdgePoint,68,JPY,succeeded,2024-12-03,sub_dfdf08b26a,Monthly subscription - Starter Plan,,,
pi_ccf2f06322f52f,cus_4bdda14d2d6aa7,Cortex Auto,56,USD,succeeded,2024-12-03,sub_1867a8071b,Monthly subscription - Starter Plan,,,
pi_523cd390eb92bf,cus_d9fbf396c0c3d6,BioSync,52,USD,refunded,2024-12-03,sub_6f2a477bb0,Monthly subscription - Starter Plan,,,
pi_ccd6cc3122109e,cus_53aa5eb0f9eb6e,HealthGrid Inc.,53,USD,succeeded,2024-12-03,sub_7d5a6231b7,Monthly subscription - Starter Plan,,,
pi_73f3ebbc99b023,cus_2613a2523e4d01,Centric Health Solutions,66,USD,succeeded,2024-12-03,sub_86c8aeec5c,Monthly subscription - Starter Plan,,,
pi_8954f8fd8592c3,cus_98271583c5cfe2,Ironworks,50,USD,succeeded,2024-12-03,sub_60531acffe,Monthly subscription - Starter Plan,,,
pi_4b27ae0583dcd8,cus_10cf809dcc314d,EduPath Learning,60,USD,succeeded,2024-12-03,sub_879024d917,Monthly subscription - Starter Plan,,,
pi_bca0466cd89e5f,cus_d45952b929bb5d,LearnSphere Inc.,69,USD,succeeded,2024-12-03,sub_1ecde13b6d,Monthly subscription - Starter Plan,,,
pi_afcf0490c04221,cus_3753939a4f97d8,AcademiQ Solutions,62,AUD,succeeded,2024-12-03,sub_700c2ec393,Monthly subscription - Starter Plan,,,
pi_8bb13654d3a144,cus_54087ad7128ce3,Amplify,50,USD,succeeded,2024-12-03,sub_c9abd36e4c,Monthly subscription - Starter Plan,,,
pi_42e177f859ccb0,cus_d228bb47ea4295,Lumina,60,USD,succeeded,2024-12-03,sub_01cc29df09,Monthly subscription - Starter Plan,,,
pi_ebba38bea48019,cus_ac3f0bdf7f4f53,Solaris,51,USD,succeeded,2024-12-03,sub_8c6ddc6466,Monthly subscription - Starter Plan,,,
pi_42ac1ad7888302,cus_2121d650de2061,Stratos Cloud Services,66,USD,succeeded,2024-12-04,sub_7af8bfbb0a,Monthly subscription - Starter Plan,,,
pi_5f43b9fa5b8e0f,cus_f88e876a7749d4,Ironclad Sec,66,USD,refunded,2024-12-04,sub_27caaeec6e,Monthly subscription - Starter Plan,,,
pi_69bf4d9a711878,cus_a609b8456151ef,Arcus Tech,57,USD,succeeded,2024-12-04,sub_7bc37569b5,Monthly subscription - Starter Plan,,,
pi_6d761d26e3afe7,cus_1fce00a7160523,TerraForm,50,USD,succeeded,2024-12-04,sub_5835f65a6f,Monthly subscription - Starter Plan,,,
pi_443aa3f01580bd,cus_f21e641073fb02,Synthetix,64,USD,succeeded,2024-12-04,sub_04b52aa4bb,Monthly subscription - Starter Plan,,,
pi_613e1313b508ef,cus_49f892848d5506,Alpine Data,53,USD,succeeded,2024-12-04,sub_1df0c5b2ab,Monthly subscription - Starter Plan,,,
pi_0aca60b39b264a,cus_486ef83cac3666,Orbis Technology,68,USD,failed,2024-12-04,sub_f8c19d5820,Monthly subscription - Starter Plan,insufficient_funds,,
pi_4b19a9304d197e,cus_1efa49136465fd,NightOwl,54,USD,succeeded,2024-12-04,sub_907ec2b2d2,Monthly subscription - Starter Plan,,,
pi_ff41967e79b0bf,cus_f781c020ff2e00,OmniCore,66,AUD,succeeded,2024-12-04,sub_034f5eb7e7,Monthly subscription - Starter Plan,,,
pi_1e7139ff75dc3e,cus_8bf4a9e34fac60,WellCore,54,USD,succeeded,2024-12-04,sub_2ab0963915,Monthly subscription - Starter Plan,,,
pi_fab4caefc82ab3,cus_1c7b1c77c3b94f,Apex Capital Group,63,USD,succeeded,2024-12-04,sub_6ae443a633,Monthly subscription - Starter Plan,,,
pi_72201a1aa6b0c9,cus_425a23857e9b77,BankTech,51,USD,succeeded,2024-12-04,sub_daa8ac401c,Monthly subscription - Starter Plan,,,
pi_7a30c8388cc788,cus_af6f3ae811966c,Moneta,49,USD,succeeded,2024-12-04,sub_b7dee5269c,Monthly subscription - Starter Plan,,,
pi_78468d9abfc7c3,cus_4e95c3eae9443f,Pacific Wealth Partners,66,AUD,succeeded,2024-12-04,sub_369efcca5c,Monthly subscription - Starter Plan,,,
pi_680c94b02233f1,cus_397bd1e727420b,TrustBank,64,USD,succeeded,2024-12-04,sub_ef475056d1,Monthly subscription - Starter Plan,,,
pi_d9e36e46c9b2f5,cus_f4876da833a2b4,Mercado,69,USD,succeeded,2024-12-04,sub_fba0962977,Monthly subscription - Starter Plan,,,
pi_f134080433a0fe,cus_31c94bc1f3d1b8,Bright Minds,68,USD,succeeded,2024-12-04,sub_32ea7a8811,Monthly subscription - Starter Plan,,,
pi_5f12fd2924bad8,cus_95c2aef7103675,GreenVolt Power,54,USD,succeeded,2024-12-04,sub_efaa729196,Monthly subscription - Starter Plan,,,
pi_3e0987adadf81c,cus_45828f9300ba1f,Quantum Dynamics Inc.,63,USD,succeeded,2024-12-05,sub_995cb41c3d,Monthly subscription - Starter Plan,,,
pi_1e0f94595659ab,cus_7c6020d8856b60,Summit Financial Group,54,USD,succeeded,2024-12-05,sub_91118757bc,Monthly subscription - Starter Plan,,,
pi_a2b62c95a82978,cus_a816a82c8aae85,Vertex Engineering Ltd.,54,USD,succeeded,2024-12-05,sub_efa3859148,Monthly subscription - Starter Plan,,,
pi_3414cb27998eff,cus_ghost_2,MicroSolutions LLC,58,USD,succeeded,2024-12-05,sub_7f5a4afe8d,Monthly subscription - Starter Plan,,,
pi_e0f6713fc16303,cus_ghost_3,Tiny Stack Inc.,50,USD,succeeded,2024-12-05,sub_b04951a2fd,Monthly subscription - Starter Plan,,,
pi_4c8c063f7e573c,cus_ghost_6,PolarStar Technology,69,USD,succeeded,2024-12-05,sub_c58d63b332,Monthly subscription - Starter Plan,,,
pi_213bb019e0ff34,cus_e83048a79b4be7,Silverline Technology,64,USD,failed,2024-12-05,sub_ec65755003,Monthly subscription - Starter Plan,insufficient_funds,,
pi_3227877c3dee8e,cus_28d165c6bb7575,CoreStack,62,USD,succeeded,2024-12-05,sub_7e69aa118c,Monthly subscription - Starter Plan,,,
pi_cc9434ebe8defc,cus_308ff12808d563,Vanta,55,USD,failed,2024-12-05,sub_5b96a14675,Monthly subscription - Starter Plan,card_declined,,
pi_8c19497cfe71db,cus_a4bfb38cd70160,DigitalBridge,60,USD,succeeded,2024-12-05,sub_0e67e24c5e,Monthly subscription - Starter Plan,,,
pi_ad644b87c045dd,cus_03177a5b150677,Helix,49,USD,succeeded,2024-12-05,sub_daaf6f92c1,Monthly subscription - Starter Plan,,,
pi_0ef7ae642ac216,cus_12caa06d3a3d5a,DeepField,54,USD,failed,2024-12-05,sub_bbf63ec376,Monthly subscription - Starter Plan,card_declined,,
pi_27ca12b1095094,cus_7fb8d86cdb7ad4,Sapient,66,USD,succeeded,2024-12-05,sub_392d0da389,Monthly subscription - Starter Plan,,,
pi_d4a0cd301ee107,cus_466c5ca6fde194,MedVantage Health,65,USD,succeeded,2024-12-05,sub_18a5eadba2,Monthly subscription - Starter Plan,,,
pi_5ccb3afba89a26,cus_4d275f821fb9e6,CarePath,56,USD,succeeded,2024-12-05,sub_7795bb1a56,Monthly subscription - Starter Plan,,,
pi_6fe15c711e513a,cus_c131efed585e1c,Salud,49,USD,succeeded,2024-12-05,sub_a20664d56b,Monthly subscription - Starter Plan,,,
pi_a584a99cdf9e69,cus_8012243767b881,PulsePoint,49,USD,succeeded,2024-12-05,sub_a766b47cb7,Monthly subscription - Starter Plan,,,
pi_9be18fea34b05b,cus_23fcd751d708ae,Fidelity Bridge Inc.,67,USD,failed,2024-12-05,sub_c6daeeeb23,Monthly subscription - Starter Plan,insufficient_funds,,
pi_968d02fca8eec5,cus_69071430d505f7,Sterling Wealth Management,58,USD,succeeded,2024-12-05,sub_9757d0f539,Monthly subscription - Starter Plan,,,
pi_1ec324fb754749,cus_ef28b4e49fb1c9,Forge Ind.,68,USD,succeeded,2024-12-05,sub_6c7e49c596,Monthly subscription - Starter Plan,,,
pi_3edeef9f8ac701,cus_3fdcf6b3bb3868,Precision Dynamics Corp,68,USD,succeeded,2024-12-05,sub_928cb3fcc0,Monthly subscription - Starter Plan,,,
pi_95f3312ea6d672,cus_8243ef070cc09c,Andean Mfg,67,USD,succeeded,2024-12-05,sub_143c9dee5a,Monthly subscription - Starter Plan,,,
pi_e9884cde17fccb,cus_8bccfb746f547d,Pacific Mart,54,JPY,succeeded,2024-12-05,sub_71571c1ef5,Monthly subscription - Starter Plan,,,
pi_a7e9d8c1b67c37,cus_641062fc0b815f,Beacon Retail Group,67,USD,succeeded,2024-12-05,sub_8c365ec864,Monthly subscription - Starter Plan,,,
pi_6cf7db87aa515a,cus_3c543e2cfb5971,EduNova Group,55,USD,succeeded,2024-12-05,sub_c23a9bafb0,Monthly subscription - Starter Plan,,,
pi_77c14c360f7bf9,cus_04a8cee6eac471,Spectrum,50,USD,succeeded,2024-12-05,sub_d05167c2a4,Monthly subscription - Starter Plan,,,
pi_7bee96ffe66b53,cus_54403fe2e35a9c,Renewable Dyn.,60,USD,succeeded,2024-12-05,sub_a6d0056d24,Monthly subscription - Starter Plan,,,
pi_2df13ed5a58b7a,cus_486ef83cac3666,Orbis Technology,68,USD,succeeded,2024-12-05,sub_f8c19d5820,Monthly subscription - Starter Plan,,,
pi_a99f0c5aa5e6d5,cus_12caa06d3a3d5a,DeepField,54,USD,succeeded,2024-12-06,sub_bbf63ec376,Monthly subscription - Starter Plan,,,
pi_062f64f66c280c,cus_fa516f48fe8eac,CloudPeak,58,USD,succeeded,2024-12-06,sub_16b99e0951,Monthly subscription - Starter Plan,,,
pi_df2e6d695acfe9,cus_e83048a79b4be7,Silverline Technology,64,USD,succeeded,2024-12-06,sub_ec65755003,Monthly subscription - Starter Plan,,,
pi_8cb2d4f8a39ba0,cus_0c2c7b64957917,Verdant Sys,57,USD,succeeded,2024-12-07,sub_f4dc3e34f6,Monthly subscription - Starter Plan,,,
pi_6cfa21552cb5a9,cus_675db60f9af48a,Prism Software Solutions,51,USD,succeeded,2024-12-07,sub_9b1aca151b,Monthly subscription - Starter Plan,,,
pi_91d86f4282bad0,cus_e038197be80f49,Nuvola,61,USD,succeeded,2024-12-08,sub_0796a36ab4,Monthly subscription - Starter Plan,,,
pi_176488494f96b8,cus_fc7cb515172c3f,Horizon Media Partners,68,USD,succeeded,2024-12-08,sub_af2e369163,Monthly subscription - Starter Plan,,,
pi_13cf79d522acc4,cus_d9fbf396c0c3d6,BioSync,-52,USD,refunded,2024-12-12,sub_6f2a477bb0,Refund for pi_523cd390eb92bf,,re_c2f6cc5684,
pi_9501d883dfd84e,cus_f88e876a7749d4,Ironclad Sec,-66,USD,refunded,2024-12-20,sub_27caaeec6e,Refund for pi_5f43b9fa5b8e0f,,re_d804665bb2,
pi_d2a516b15f620e,cus_afea4918a663f0,Pulse Analytics Inc.,-53,USD,refunded,2024-12-27,sub_5d05c93890,Refund for pi_8d277b1f744cec,,re_b567191fb2,
pi_e4099d971e05fd,cus_61339e5e193c12,Novatech,38000,USD,succeeded,2024-12-31,sub_5b2bbb711f,Annual subscription - Enterprise Plan,,,
pi_a16386285785e4,cus_45828f9300ba1f,Quantum Dynamics Inc.,63,USD,succeeded,2025-01-01,sub_995cb41c3d,Monthly subscription - Starter Plan,,,
pi_4bc8a604bf3c97,cus_fc7cb515172c3f,Horizon Media Partners,68,USD,succeeded,2025-01-01,sub_af2e369163,Monthly subscription - Starter Plan,,,
pi_596f6cd1e4badf,cus_ghost_4,Brightfield Corporation,60,USD,succeeded,2025-01-01,sub_4fb9b3c76e,Monthly subscription - Starter Plan,,,
pi_9afd681922fd3e,cus_e83048a79b4be7,Silverline Technology,64,USD,succeeded,2025-01-01,sub_ec65755003,Monthly subscription - Starter Plan,,,
pi_3f7ba009c3a923,cus_8467288c9dd76f,Nextera,50,USD,succeeded,2025-01-01,sub_c6d2bdec89,Monthly subscription - Starter Plan,,,
pi_e14c9647af11a0,cus_49f892848d5506,Alpine Data,53,USD,succeeded,2025-01-01,sub_1df0c5b2ab,Monthly subscription - Starter Plan,,,
pi_125d8bc6f830b5,cus_b62736a32e44c9,DragonCloud,60,AUD,succeeded,2025-01-01,sub_08673992b8,Monthly subscription - Starter Plan,,,
pi_968414a3e4f231,cus_e038197be80f49,Nuvola,61,USD,succeeded,2025-01-01,sub_0796a36ab4,Monthly subscription - Starter Plan,,,
pi_35fcc6baa0f0af,cus_a4bfb38cd70160,DigitalBridge,60,USD,succeeded,2025-01-01,sub_0e67e24c5e,Monthly subscription - Starter Plan,,,
pi_296cc0b361c46f,cus_08a3b3d320f9e5,Cloud Vista Inc.,64,USD,succeeded,2025-01-01,sub_b6e2e3913e,Monthly subscription - Starter Plan,,,
pi_42dba603492781,cus_8e93322e1dfccd,Vitality Health,58,USD,refunded,2025-01-01,sub_ffa4dfa4d8,Monthly subscription - Starter Plan,,,
pi_8ba7e3caccfadf,cus_646dd881c66d3e,NovaCare,64,USD,succeeded,2025-01-01,sub_f0e6807ab3,Monthly subscription - Starter Plan,,,
pi_63feac56e7b248,cus_e0e16b0264d295,Pacific Health,53,JPY,succeeded,2025-01-01,sub_112236cdfd,Monthly subscription - Starter Plan,,,
pi_55f6e2b628046a,cus_23fcd751d708ae,Fidelity Bridge Inc.,67,USD,succeeded,2025-01-01,sub_c6daeeeb23,Monthly subscription - Starter Plan,,,
pi_3cb9a8f0f4cbea,cus_2c6d86bb24f217,Fortis Capital,65,USD,succeeded,2025-01-01,sub_42af34ea48,Monthly subscription - Starter Plan,,,
pi_4de681133515dc,cus_c34f1493b1fb89,Steelbridge,65,USD,succeeded,2025-01-01,sub_e9a23b0810,Monthly subscription - Starter Plan,,,
pi_da11c5298ee527,cus_d23233d42ad301,Kanto Mfg,66,JPY,succeeded,2025-01-01,sub_8c4c809c3a,Monthly subscription - Starter Plan,,,
pi_283182e18a5887,cus_98271583c5cfe2,Ironworks,50,USD,succeeded,2025-01-01,sub_60531acffe,Monthly subscription - Starter Plan,,,
pi_e0edfaa20a23ef,cus_5dbb4a611e9145,Retail Edge Corp,55,USD,succeeded,2025-01-01,sub_c76073fe72,Monthly subscription - Starter Plan,,,
pi_30b96de97ab0b3,cus_06927daa65eff3,FreshMarket,64,USD,succeeded,2025-01-01,sub_c7631036b8,Monthly subscription - Starter Plan,,,
pi_c02b7d076bd44d,cus_985cec4f36ecb3,Nordic Shops AB,69,USD,succeeded,2025-01-01,sub_46da92a36f,Monthly subscription - Starter Plan,,,
pi_57344d865c5116,cus_31c94bc1f3d1b8,Bright Minds,68,USD,succeeded,2025-01-01,sub_32ea7a8811,Monthly subscription - Starter Plan,,,
pi_3737de5df4f0d7,cus_54087ad7128ce3,Amplify,50,USD,succeeded,2025-01-01,sub_c9abd36e4c,Monthly subscription - Starter Plan,,,
pi_1f6aab2b2d2546,cus_d80d5ae55812c6,Lumin Digital,42000,USD,succeeded,2025-01-02,sub_26db10a77a,Annual subscription - Enterprise Plan,,,
pi_60dae6a7de897b,cus_656d3329f31406,Clearview Analytics Inc.,63,USD,succeeded,2025-01-02,sub_cd0cf8da28,Monthly subscription - Starter Plan,,,
pi_cdb40a6c3bcf61,cus_7c6020d8856b60,Summit Financial Group,54,USD,succeeded,2025-01-02,sub_91118757bc,Monthly subscription - Starter Plan,,,
pi_c9bf1c427acb45,cus_2121d650de2061,Stratos Cloud Services,66,USD,failed,2025-01-02,sub_7af8bfbb0a,Monthly subscription - Starter Plan,card_declined,,
pi_efb593f3fe6f36,cus_8e965c4a5a1ff7,Catalyst Innovation Labs,57,JPY,succeeded,2025-01-02,sub_120663e046,Monthly subscription - Starter Plan,,,
pi_a0d43beaa1f625,cus_ghost_3,Tiny Stack Inc.,50,USD,succeeded,2025-01-02,sub_b04951a2fd,Monthly subscription - Starter Plan,,,
pi_bd59dc439a69d9,cus_ghost_7,Obsidian Group LLC,67,USD,succeeded,2025-01-02,sub_3684625d41,Monthly subscription - Starter Plan,,,
pi_1d2eeea06707e5,cus_ghost_8,Zephyr Analytics Inc.,61,USD,succeeded,2025-01-02,sub_89d85c2c55,Monthly subscription - Starter Plan,,,
pi_32b2bacef7d0d5,cus_da69f8f2ac6cd5,Datastream,66,USD,succeeded,2025-01-02,sub_082927fb5e,Monthly subscription - Starter Plan,,,
pi_0cf9adbe430bb2,cus_1efa49136465fd,NightOwl,54,USD,succeeded,2025-01-02,sub_907ec2b2d2,Monthly subscription - Starter Plan,,,
pi_a38bc0989f1161,cus_0c2c7b64957917,Verdant Sys,57,USD,succeeded,2025-01-02,sub_f4dc3e34f6,Monthly subscription - Starter Plan,,,
pi_b2c9f18a9f4377,cus_03177a5b150677,Helix,49,USD,failed,2025-01-02,sub_daaf6f92c1,Monthly subscription - Starter Plan,card_declined,,
pi_b8216fe1b4cd5a,cus_cd778870c444c2,Flux Technology,63,USD,succeeded,2025-01-02,sub_ec3199e372,Monthly subscription - Starter Plan,,,
