ticket_id,account_id,account_name,subject,category,priority,status,created_at,resolved_at,csat_score,agent_name,escalated,tags
TKT-02438,ACC-00098,FreshMarket,Need role-based access controls,Feature Request,Low,open,2025-01-24T12:36:07Z,,,Sam Patel,false,"feature|automation"
TKT-02439,ACC-00068,Pacific Health,SFTP export connection refused,Integration,Medium,resolved,2025-01-24T12:57:38Z,2025-01-26T12:57:38Z,1,Casey Wu,false,"integration|sync"
TKT-02440,ACC-00067,CENTRIC HEALTH,Slow loading with large datasets,Performance,Medium,closed,2025-01-24T12:57:54Z,2025-01-24T17:57:54Z,,Casey Wu,false,"performance|export"
TKT-02441,ACC-00085,Forge Ind.,Need walkthrough of admin panel,Onboarding,High,resolved,2025-01-24T14:05:51Z,2025-01-25T03:05:51Z,2,Jordan Lee,false,"onboarding|training|follow-up"
TKT-02442,ACC-00043,DragonCloud,Currency conversion question,Billing,High,open,2025-01-24T16:21:48Z,,,Taylor Chen,true,"billing|tax"
TKT-02443,ACC-00059,CORTEX AUTOMATION,Need bulk export feature,Feature Request,High,closed,2025-01-24T16:53:22Z,2025-01-25T13:53:22Z,4,Taylor Chen,false,"feature|export"
TKT-02444,ACC-00080,FORTIS CAPITAL AG,Data not syncing between tabs,Bug,Low,resolved,2025-01-24T17:07:10Z,2025-01-27T03:07:10Z,1,Alex Rivera,false,"bug|backend"
TKT-02445,ACC-00113,RISING SUN MEDIA,Security audit questionnaire,Security,Medium,open,2025-01-24T17:18:48Z,,,Alex Rivera,false,"security|compliance"
TKT-02446,ACC-00027,CloudPeak,API latency issues,Performance,Medium,resolved,2025-01-24T19:32:28Z,2025-01-25T04:32:28Z,,Morgan Kim,false,"performance|export"
TKT-02447,ACC-00065,AETHER MEDICAL,REST API authentication failing,Integration,High,closed,2025-01-24T22:23:31Z,2025-01-26T00:23:31Z,5,Alex Rivera,false,"integration|jira|new-customer"
TKT-02448,ACC-00097,RETAILEDGE,Discount code not applied,Billing,High,resolved,2025-01-25T02:51:22Z,2025-01-25T16:51:22Z,,Casey Wu,false,"billing|urgent|escalated"
TKT-02449,ACC-00041,Kinetic Sys,Notification emails not being sent,Bug,Low,resolved,2025-01-25T06:31:41Z,2025-01-26T08:31:41Z,,Taylor Chen,false,"bug|mobile"
TKT-02450,ACC-00111,Spectrum,Custom dashboard widgets,Feature Request,High,open,2025-01-25T14:01:59Z,,,Morgan Kim,false,"feature|branding"
TKT-02451,ACC-00092,Pacifica Ind,Confused about workspace setup,Onboarding,Medium,resolved,2025-01-25T16:18:15Z,2025-01-28T08:18:15Z,5,Casey Wu,false,"onboarding|slow"
TKT-02452,ACC-00035,Codex,Request: API rate limit increase,Feature Request,Low,open,2025-01-25T20:13:21Z,,,Casey Wu,false,"feature|sso"
TKT-02453,ACC-00069,MedBridge,Invoice discrepancy,Billing,Medium,resolved,2025-01-25T20:18:34Z,2025-01-27T07:18:34Z,4,Alex Rivera,false,"billing|discrepancy|escalated"
TKT-02454,ACC-00082,FINOVA GROUP,Data not syncing between tabs,Bug,Low,pending,2025-01-25T22:08:56Z,,,Casey Wu,false,"bug|charts"
TKT-02455,ACC-00118,VANGUARD ADVISORY,How to set up automated workflows,Onboarding,Medium,pending,2025-01-26T00:00:43Z,,,Sam Patel,false,"onboarding|setup"
TKT-02456,ACC-00086,Titan Mfg,Request: custom branding options,Feature Request,Low,resolved,2025-01-26T00:59:49Z,2025-01-26T18:59:49Z,5,Alex Rivera,false,"feature|branding|follow-up"
TKT-02457,ACC-00095,Urban Mart Inc.,Multi-language support request,Feature Request,Medium,resolved,2025-01-26T11:14:56Z,2025-01-28T03:14:56Z,,Taylor Chen,false,"feature|mobile"
TKT-02458,ACC-00110,AMPLIFY MEDIA,API pagination returning duplicates,Integration,Medium,pending,2025-01-26T13:58:04Z,,,Sam Patel,false,"integration|salesforce"
TKT-02459,ACC-00099,EUROPA RETAIL GROUP,Want ability to duplicate projects,Feature Request,High,resolved,2025-01-26T15:59:53Z,2025-01-28T10:59:53Z,4,Casey Wu,false,"feature|branding"
TKT-02460,ACC-00081,PACIFIC WEALTH,Need walkthrough of admin panel,Onboarding,Low,closed,2025-01-26T16:40:27Z,2025-01-26T21:40:27Z,3,Morgan Kim,false,"onboarding|setup"
TKT-02461,ACC-00048,Cloud Vista Inc.,Request for advanced filtering,Feature Request,Medium,resolved,2025-01-26T16:49:06Z,2025-01-29T23:49:06Z,,Casey Wu,false,"feature|branding"
TKT-02462,ACC-00089,EUROFORGE GMBH,Request for mobile app,Feature Request,Low,resolved,2025-01-26T19:58:40Z,2025-01-27T13:58:40Z,2,Casey Wu,true,"feature|ui"
TKT-02463,ACC-00094,Ironworks,Currency conversion question,Billing,Medium,resolved,2025-01-27T07:34:44Z,2025-01-28T11:34:44Z,4,Sam Patel,false,"billing|discrepancy|escalated"
TKT-02464,ACC-00076,FIDELITY BRIDGE,Request: custom branding options,Feature Request,High,resolved,2025-01-27T10:56:04Z,2025-01-28T16:56:04Z,2,Sam Patel,false,"feature|automation|new-customer"
TKT-02465,ACC-00116,Renewable Dyn.,Mobile view layout issues,Bug,Medium,resolved,2025-01-27T18:29:24Z,2025-01-29T20:29:24Z,4,Taylor Chen,false,"bug|search|urgent"
TKT-02466,ACC-00080,FORTIS CAPITAL AG,Broken pagination in reports,Bug,Medium,resolved,2025-01-27T19:29:54Z,2025-01-31T14:29:54Z,,Casey Wu,false,"bug|backend"
TKT-02467,ACC-00074,PULSEPOINT HEALTH,Want ability to duplicate projects,Feature Request,Medium,open,2025-01-27T19:57:53Z,,,Sam Patel,false,"feature|integration|escalated"
TKT-02468,ACC-00114,SOLARIS ENERGY,Currency conversion question,Billing,Critical,open,2025-01-27T20:15:54Z,,,Taylor Chen,false,"billing|payment"
TKT-02469,ACC-00118,VANGUARD ADVISORY,Need onboarding session for new hires,Onboarding,Low,resolved,2025-01-28T00:16:54Z,2025-01-28T05:16:54Z,,Sam Patel,false,"onboarding|setup"
TKT-02470,ACC-00096,ShopStream Inc.,Want ability to duplicate projects,Feature Request,High,resolved,2025-01-28T02:58:34Z,2025-01-31T02:58:34Z,4,Alex Rivera,false,"feature|branding"
TKT-02471,ACC-00093,ANDEAN MANUFACTURING,Receipt not received for last payment,Billing,Critical,open,2025-01-28T04:23:25Z,,,Casey Wu,true,"billing|cancellation"
TKT-02472,ACC-00109,EduNova Group,Need to update payment method,Billing,Low,open,2025-01-28T05:57:25Z,,,Morgan Kim,false,"billing|discrepancy|follow-up"
TKT-02473,ACC-00105,EDUPATH,Need webhook support for events,Feature Request,Critical,open,2025-01-28T11:42:36Z,,,Alex Rivera,false,"feature|sso"
TKT-02474,ACC-00043,DragonCloud,Tax exemption certificate upload,Billing,Critical,resolved,2025-01-28T11:52:52Z,2025-01-30T00:52:52Z,1,Sam Patel,false,"billing|discrepancy"
TKT-02475,ACC-00105,EDUPATH,Zapier integration broken,Integration,High,open,2025-01-28T12:59:36Z,,,Sam Patel,false,"integration|oauth"
TKT-02476,ACC-00065,AETHER MEDICAL,Need audit log improvements,Feature Request,Low,resolved,2025-01-29T03:03:23Z,2025-01-31T06:03:23Z,3,Morgan Kim,false,"feature|ui"
TKT-02477,ACC-00094,Ironworks,Mobile view layout issues,Bug,Low,resolved,2025-01-29T06:06:43Z,2025-01-31T13:06:43Z,5,Sam Patel,true,"bug|permissions"
TKT-02478,ACC-00089,EUROFORGE GMBH,Browser crashes on large datasets,Bug,Medium,closed,2025-01-29T07:12:54Z,2025-01-29T15:12:54Z,4,Morgan Kim,false,"bug|ui"
TKT-02479,ACC-00078,BankTech,File upload fails for CSV files,Bug,High,resolved,2025-01-29T13:24:05Z,2025-02-03T01:24:05Z,5,Morgan Kim,true,"bug|login"
TKT-02480,ACC-00069,MedBridge,Training request for new users,Onboarding,Medium,open,2025-01-29T14:25:00Z,,,Sam Patel,false,"onboarding|configuration"
TKT-02481,ACC-00112,LUMINA BROADCASTING,Need to update payment method,Billing,Medium,closed,2025-01-29T15:49:41Z,2025-01-30T04:49:41Z,5,Jordan Lee,false,"billing|pricing"
TKT-02482,ACC-00091,KANTO MANUFACTURING,Mobile view layout issues,Bug,Low,resolved,2025-01-29T17:17:11Z,2025-01-31T13:17:11Z,5,Jordan Lee,false,"bug|permissions|follow-up"
TKT-02483,ACC-00042,ZENITHAI,Webhook delivery issues,Integration,Low,resolved,2025-01-29T18:49:39Z,2025-01-30T20:49:39Z,2,Sam Patel,false,"integration|api"
TKT-02484,ACC-00118,VANGUARD ADVISORY,Memory usage spikes during import,Performance,Low,open,2025-01-29T19:41:04Z,,,Morgan Kim,false,"performance|timeout"
TKT-02485,ACC-00028,Silverline Technology,Request: custom branding options,Feature Request,Critical,open,2025-01-29T21:17:46Z,,,Sam Patel,false,"feature|sso"
TKT-02486,ACC-00069,MedBridge,Question about annual pricing,Billing,Low,closed,2025-01-29T21:39:22Z,2025-02-03T14:39:22Z,1,Taylor Chen,false,"billing|payment|enterprise"
TKT-02487,ACC-00107,LEARNSPHERE,Request for advanced filtering,Feature Request,Medium,open,2025-01-29T22:32:54Z,,,Morgan Kim,false,"feature|mobile"
TKT-02488,ACC-00080,FORTIS CAPITAL AG,Need invoice with VAT number,Billing,Medium,resolved,2025-01-29T23:42:37Z,2025-02-02T02:42:37Z,1,Taylor Chen,false,"billing|discrepancy|urgent"
TKT-02489,ACC-00023,NEBULA SYSTEMS,Team roles and permissions setup,Onboarding,Low,resolved,2025-01-29T23:44:27Z,2025-01-30T05:44:27Z,3,Morgan Kim,false,"onboarding|training|new-customer"
TKT-02490,ACC-00101,PACIFICMART,Question about prorated charges,Billing,Medium,resolved,2025-01-30T05:36:15Z,2025-01-30T10:36:15Z,4,Morgan Kim,false,"billing|invoice"
TKT-02491,ACC-00047,DigitalBridge,Question about annual pricing,Billing,Low,resolved,2025-01-30T06:55:59Z,2025-01-31T06:55:59Z,2,Casey Wu,false,"billing|refund|recurring"
TKT-02492,ACC-00111,Spectrum,Drag-and-drop not working in Firefox,Bug,High,closed,2025-01-30T09:10:22Z,2025-01-30T22:10:22Z,3,Alex Rivera,false,"bug|notifications"
TKT-02493,ACC-00073,Genome,Need to update payment method,Billing,High,open,2025-01-30T09:29:42Z,,,Casey Wu,false,"billing|tax"
TKT-02494,ACC-00066,NOVACARE DIAGNOSTICS,Custom integration webhook format changed,Integration,High,resolved,2025-01-30T19:33:02Z,2025-01-31T21:33:02Z,3,Taylor Chen,false,"integration|sync"
TKT-02495,ACC-00048,Cloud Vista Inc.,Date picker shows wrong timezone,Bug,High,closed,2025-01-30T19:43:09Z,2025-02-01T14:43:09Z,,Casey Wu,false,"bug|permissions|recurring"
TKT-02496,ACC-00026,Datastream,Help configuring SSO for first time,Onboarding,Medium,pending,2025-01-30T21:48:50Z,,,Sam Patel,false,"onboarding|slow"
TKT-02497,ACC-00066,NOVACARE DIAGNOSTICS,API returns 500 errors,Integration,High,resolved,2025-01-30T22:56:34Z,2025-01-31T03:56:34Z,2,Jordan Lee,false,"integration|sync"
TKT-02498,ACC-00085,Forge Ind.,How to set up automated workflows,Onboarding,Low,pending,2025-01-31T06:01:22Z,,,Morgan Kim,false,"onboarding|setup"
TKT-02499,ACC-00063,BIOSYNC MEDICAL,User permissions not applying correctly,Bug,Medium,resolved,2025-01-31T07:25:40Z,2025-02-02T21:25:40Z,1,Sam Patel,false,"bug|backend"
TKT-02500,ACC-00059,CORTEX AUTOMATION,Invoice discrepancy,Billing,Critical,resolved,2025-01-31T07:44:45Z,2025-02-03T09:44:45Z,1,Alex Rivera,false,"billing|invoice"
TKT-02501,ACC-00080,FORTIS CAPITAL AG,Concurrent user performance degradation,Performance,Medium,pending,2025-01-31T11:12:10Z,,,Casey Wu,false,"performance|timeout|enterprise"
TKT-02502,ACC-00043,DragonCloud,Need consolidated invoice for multiple accounts,Billing,Low,resolved,2025-01-31T12:12:50Z,2025-01-31T22:12:50Z,5,Sam Patel,false,"billing|urgent|urgent"
TKT-02503,ACC-00100,Nordic Shops AB,SSO integration needed,Feature Request,Medium,closed,2025-01-31T15:24:51Z,2025-02-01T12:24:51Z,3,Jordan Lee,false,"feature|automation"
TKT-02504,ACC-00047,DigitalBridge,Data not syncing between tabs,Bug,Medium,open,2025-01-31T20:13:47Z,,,Jordan Lee,false,"bug|export|follow-up"
TKT-02505,ACC-00095,Urban Mart Inc.,SSO integration needed,Feature Request,Medium,resolved,2025-01-31T22:53:19Z,2025-02-05T16:53:19Z,2,Taylor Chen,false,"feature|mobile|new-customer"
TKT-02506,ACC-00078,BankTech,Bulk operations timing out,Performance,High,open,2025-01-31T23:47:20Z,,,Jordan Lee,false,"performance|slow|escalated"
TKT-02507,ACC-00079,Moneta,Custom integration webhook format changed,Integration,Critical,resolved,2025-02-01T01:08:57Z,2025-02-01T06:08:57Z,3,Sam Patel,false,"integration|webhook"
TKT-02508,ACC-00110,AMPLIFY MEDIA,OAuth token refresh not working,Integration,Critical,pending,2025-02-01T01:59:36Z,,,Jordan Lee,false,"integration|salesforce"
TKT-02509,ACC-00024,IRONCLAD SECURITY,Data export takes hours,Performance,Medium,resolved,2025-02-01T02:08:39Z,2025-02-01T11:08:39Z,5,Casey Wu,false,"performance|latency"
TKT-02510,ACC-00040,NIGHTOWL SOFTWARE,Search is extremely slow,Performance,Medium,pending,2025-02-01T02:19:49Z,,,Sam Patel,false,"performance|slow"
TKT-02511,ACC-00098,FreshMarket,Google Sheets integration error,Integration,Low,pending,2025-02-01T03:35:33Z,,,Sam Patel,false,"integration|salesforce"
TKT-02512,ACC-00112,LUMINA BROADCASTING,Currency conversion question,Billing,High,pending,2025-02-01T12:28:06Z,,,Alex Rivera,false,"billing|discrepancy"
TKT-02513,ACC-00080,FORTIS CAPITAL AG,Request for mobile app,Feature Request,Medium,closed,2025-02-01T14:28:33Z,2025-02-02T14:28:33Z,,Taylor Chen,false,"feature|integration"
TKT-02514,ACC-00106,BRIGHT MINDS ACADEMY,Jira sync missing fields,Integration,Low,pending,2025-02-01T14:38:23Z,,,Casey Wu,false,"integration|api|escalated"
TKT-02515,ACC-00061,CarePath,Sorting order reversed after update,Bug,Medium,resolved,2025-02-01T23:01:00Z,2025-02-04T05:01:00Z,,Jordan Lee,false,"bug|mobile"
TKT-02516,ACC-00080,FORTIS CAPITAL AG,Request for advanced filtering,Feature Request,Low,resolved,2025-02-01T23:26:05Z,2025-02-04T09:26:05Z,,Alex Rivera,false,"feature|reporting|escalated"
TKT-02517,ACC-00079,Moneta,Need onboarding session for new hires,Onboarding,Low,open,2025-02-02T05:24:40Z,,,Alex Rivera,false,"onboarding|training"
TKT-02518,ACC-00075,Apex Capital Group,Slack notifications not working,Integration,Low,resolved,2025-02-02T06:09:05Z,2025-02-06T18:09:05Z,1,Taylor Chen,false,"integration|sync|urgent"
TKT-02519,ACC-00065,AETHER MEDICAL,Jira sync missing fields,Integration,High,resolved,2025-02-02T06:11:12Z,2025-02-02T15:11:12Z,4,Sam Patel,false,"integration|jira"
TKT-02520,ACC-00061,CarePath,Tax exemption certificate upload,Billing,Low,pending,2025-02-02T06:15:26Z,,,Alex Rivera,false,"billing|tax"
TKT-02521,ACC-00088,Steelbridge,Need webhook support for events,Feature Request,Low,resolved,2025-02-02T12:35:10Z,2025-02-03T20:35:10Z,1,Sam Patel,false,"feature|integration"
TKT-02522,ACC-00079,Moneta,SFTP export connection refused,Integration,High,resolved,2025-02-02T12:59:06Z,2025-02-04T16:59:06Z,2,Sam Patel,true,"integration|hubspot"
TKT-02523,ACC-00110,AMPLIFY MEDIA,Dashboard takes 30s to load,Performance,High,closed,2025-02-02T14:32:39Z,2025-02-03T18:32:39Z,,Taylor Chen,false,"performance|timeout|escalated"
TKT-02524,ACC-00089,EUROFORGE GMBH,Memory usage spikes during import,Performance,Critical,open,2025-02-02T20:21:05Z,,,Sam Patel,false,"performance|latency|new-customer"
TKT-02525,ACC-00048,Cloud Vista Inc.,Real-time updates are delayed,Performance,High,pending,2025-02-02T21:03:13Z,,,Casey Wu,false,"performance|dashboard"
TKT-02526,ACC-00078,BankTech,Concurrent user performance degradation,Performance,Low,open,2025-02-02T21:25:12Z,,,Alex Rivera,false,"performance|query"
TKT-02527,ACC-00048,Cloud Vista Inc.,Dashboard not loading,Bug,Medium,open,2025-02-03T01:57:44Z,,,Sam Patel,false,"bug|export|follow-up"
TKT-02528,ACC-00109,EduNova Group,Request: API rate limit increase,Feature Request,High,pending,2025-02-03T02:07:42Z,,,Morgan Kim,false,"feature|sso|urgent"
TKT-02529,ACC-00047,DigitalBridge,How to set up automated workflows,Onboarding,Low,pending,2025-02-03T06:42:05Z,,,Morgan Kim,false,"onboarding|import"
TKT-02530,ACC-00055,FLUXTECH,Error 500 when saving settings,Bug,Critical,resolved,2025-02-03T07:52:50Z,2025-02-08T04:52:50Z,1,Alex Rivera,false,"bug|permissions"
TKT-02531,ACC-00038,Alpine Data,Custom report builder feature,Feature Request,Medium,resolved,2025-02-03T08:17:10Z,2025-02-09T04:17:10Z,5,Sam Patel,false,"feature|export"
TKT-02532,ACC-00111,Spectrum,Broken pagination in reports,Bug,High,closed,2025-02-03T14:13:41Z,2025-02-06T07:13:41Z,,Casey Wu,false,"bug|critical"
TKT-02533,ACC-00038,Alpine Data,Data not syncing between tabs,Bug,Critical,resolved,2025-02-03T20:17:04Z,2025-02-04T01:17:04Z,,Sam Patel,false,"bug|ui"
TKT-02534,ACC-00065,AETHER MEDICAL,Request: API rate limit increase,Feature Request,Low,resolved,2025-02-03T23:39:58Z,2025-02-04T16:39:58Z,4,Alex Rivera,false,"feature|rbac"
TKT-02535,ACC-00076,FIDELITY BRIDGE,API returns 500 errors,Integration,High,resolved,2025-02-04T00:41:55Z,2025-02-05T00:41:55Z,1,Morgan Kim,false,"integration|sync"
TKT-02536,ACC-00110,AMPLIFY MEDIA,Zapier integration broken,Integration,Medium,resolved,2025-02-04T02:48:57Z,2025-02-04T08:48:57Z,3,Taylor Chen,false,"integration|hubspot"
TKT-02537,ACC-00105,EDUPATH,Keyboard shortcuts stopped working,Bug,Critical,resolved,2025-02-04T05:05:41Z,2025-02-04T17:05:41Z,5,Taylor Chen,false,"bug|backend"
TKT-02538,ACC-00055,FLUXTECH,Slow page loads,Performance,Low,resolved,2025-02-04T08:51:52Z,2025-02-05T05:51:52Z,1,Casey Wu,false,"performance|slow"
TKT-02539,ACC-00031,Pulse Analytics Inc.,Currency conversion question,Billing,Medium,open,2025-02-04T09:12:38Z,,,Alex Rivera,false,"billing|refund"
TKT-02540,ACC-00110,AMPLIFY MEDIA,Data not syncing between tabs,Bug,Critical,pending,2025-02-04T10:46:10Z,,,Casey Wu,false,"bug|export"
TKT-02541,ACC-00055,FLUXTECH,PDF export formatting broken,Bug,Low,pending,2025-02-04T12:42:37Z,,,Casey Wu,false,"bug|regression|urgent"
TKT-02542,ACC-00032,ARCUS TECHNOLOGIES,Training request for new users,Onboarding,Low,closed,2025-02-04T14:40:23Z,2025-02-05T13:40:23Z,1,Alex Rivera,false,"onboarding|training"
TKT-02543,ACC-00111,Spectrum,Rate limit hit on batch operations,Integration,Medium,resolved,2025-02-04T18:42:15Z,2025-02-04T23:42:15Z,4,Alex Rivera,false,"integration|salesforce|follow-up"
TKT-02544,ACC-00078,BankTech,Slow loading with large datasets,Performance,Critical,open,2025-02-04T22:10:13Z,,,Alex Rivera,false,"performance|latency"
TKT-02545,ACC-00104,BEACON RETAIL,Charge appeared after cancellation,Billing,Medium,closed,2025-02-05T05:44:33Z,2025-02-06T15:44:33Z,2,Morgan Kim,true,"billing|discrepancy|recurring"
TKT-02546,ACC-00091,KANTO MANUFACTURING,Custom integration webhook format changed,Integration,Medium,pending,2025-02-05T05:44:38Z,,,Jordan Lee,false,"integration|sync"
TKT-02547,ACC-00110,AMPLIFY MEDIA,Search results not filtering properly,Bug,Medium,resolved,2025-02-05T06:50:11Z,2025-02-05T21:50:11Z,4,Sam Patel,false,"bug|mobile|follow-up"
TKT-02548,ACC-00061,CarePath,Data not syncing between tabs,Bug,Medium,open,2025-02-05T07:07:05Z,,,Sam Patel,true,"bug|backend|enterprise"
TKT-02549,ACC-00028,Silverline Technology,Invoice discrepancy,Billing,High,resolved,2025-02-05T09:37:10Z,2025-02-07T02:37:10Z,4,Sam Patel,false,"billing|refund"
TKT-02550,ACC-00055,FLUXTECH,Currency conversion question,Billing,Low,resolved,2025-02-05T12:41:25Z,2025-02-06T00:41:25Z,5,Alex Rivera,false,"billing|urgent"
TKT-02551,ACC-00069,MedBridge,Request: custom branding options,Feature Request,Low,resolved,2025-02-05T13:24:54Z,2025-02-06T08:24:54Z,,Jordan Lee,false,"feature|rbac"
TKT-02552,ACC-00086,Titan Mfg,Help with initial data import,Onboarding,High,resolved,2025-02-05T14:41:01Z,2025-02-09T18:41:01Z,2,Taylor Chen,false,"onboarding|slow|escalated"
TKT-02553,ACC-00084,TRUSTBANK DIGITAL,Search is extremely slow,Performance,Medium,resolved,2025-02-05T16:24:21Z,2025-02-07T22:24:21Z,,Morgan Kim,false,"performance|latency|enterprise"
TKT-02554,ACC-00095,Urban Mart Inc.,Refund request for downgrade,Billing,High,resolved,2025-02-05T22:40:52Z,2025-02-10T11:40:52Z,3,Morgan Kim,false,"billing|cancellation"
TKT-02555,ACC-00050,HELIX SOFTWARE,Confused about workspace setup,Onboarding,Critical,resolved,2025-02-05T23:47:23Z,2025-02-07T10:47:23Z,3,Morgan Kim,false,"onboarding|training"
TKT-02556,ACC-00080,FORTIS CAPITAL AG,Discount code not applied,Billing,Medium,open,2025-02-06T02:03:50Z,,,Morgan Kim,false,"billing|tax"
TKT-02557,ACC-00069,MedBridge,Need role-based access controls,Feature Request,Medium,resolved,2025-02-06T09:06:15Z,2025-02-07T17:06:15Z,,Jordan Lee,false,"feature|mobile"
TKT-02558,ACC-00081,PACIFIC WEALTH,Help configuring SSO for first time,Onboarding,Medium,resolved,2025-02-06T14:32:43Z,2025-02-06T21:32:43Z,2,Jordan Lee,false,"onboarding|setup"
TKT-02559,ACC-00091,KANTO MANUFACTURING,Salesforce sync failing,Integration,High,resolved,2025-02-06T19:42:32Z,2025-02-11T04:42:32Z,1,Casey Wu,false,"integration|api"
TKT-02560,ACC-00098,FreshMarket,Mobile view layout issues,Bug,Medium,resolved,2025-02-07T01:59:05Z,2025-02-10T08:59:05Z,5,Morgan Kim,false,"bug|dashboard"
TKT-02561,ACC-00097,RETAILEDGE,Need audit log improvements,Feature Request,Medium,resolved,2025-02-07T02:53:28Z,2025-02-07T19:53:28Z,2,Jordan Lee,false,"feature|mobile|escalated"
TKT-02562,ACC-00046,NUVOLA SRL,Custom dashboard widgets,Feature Request,Medium,open,2025-02-07T06:19:26Z,,,Taylor Chen,false,"feature|automation|new-customer"
TKT-02563,ACC-00036,SYNTHETIX GMBH,Need bulk export feature,Feature Request,Medium,resolved,2025-02-07T07:54:41Z,2025-02-10T05:54:41Z,1,Sam Patel,false,"feature|branding|recurring"
TKT-02564,ACC-00104,BEACON RETAIL,Real-time updates are delayed,Performance,High,resolved,2025-02-07T09:54:08Z,2025-02-08T06:54:08Z,,Casey Wu,false,"performance|bulk"
TKT-02565,ACC-00055,FLUXTECH,Report generation timeout,Performance,High,resolved,2025-02-07T16:25:58Z,2025-02-08T04:25:58Z,1,Jordan Lee,true,"performance|slow|escalated"
TKT-02566,ACC-00030,CORESTACK SOLUTIONS,SFTP export connection refused,Integration,Medium,resolved,2025-02-07T20:59:25Z,2025-02-08T05:59:25Z,5,Alex Rivera,false,"integration|slack|recurring"
TKT-02567,ACC-00038,Alpine Data,Keyboard shortcuts stopped working,Bug,High,resolved,2025-02-07T21:29:24Z,2025-02-08T10:29:24Z,2,Morgan Kim,false,"bug|charts"
TKT-02568,ACC-00040,NIGHTOWL SOFTWARE,Search results not filtering properly,Bug,Medium,resolved,2025-02-07T21:40:09Z,2025-02-08T04:40:09Z,2,Taylor Chen,false,"bug|backend"
TKT-02569,ACC-00048,Cloud Vista Inc.,Broken pagination in reports,Bug,Critical,resolved,2025-02-07T22:05:18Z,2025-02-12T20:05:18Z,4,Casey Wu,false,"bug|mobile"
TKT-02570,ACC-00099,EUROPA RETAIL GROUP,Question about prorated charges,Billing,Low,resolved,2025-02-07T22:13:23Z,2025-02-09T06:13:23Z,1,Morgan Kim,true,"billing|discrepancy|follow-up"
TKT-02571,ACC-00065,AETHER MEDICAL,Need invoice with VAT number,Billing,Critical,pending,2025-02-08T00:39:12Z,,,Alex Rivera,false,"billing|refund"
TKT-02572,ACC-00114,SOLARIS ENERGY,Payment failed - card on file is valid,Billing,High,resolved,2025-02-08T14:51:05Z,2025-02-10T18:51:05Z,5,Morgan Kim,false,"billing|pricing|follow-up"
TKT-02573,ACC-00055,FLUXTECH,Webhook delivery issues,Integration,Critical,resolved,2025-02-09T02:17:02Z,2025-02-11T21:17:02Z,5,Morgan Kim,false,"integration|salesforce"
TKT-02574,ACC-00084,TRUSTBANK DIGITAL,Question about prorated charges,Billing,Low,resolved,2025-02-09T03:52:42Z,2025-02-12T08:52:42Z,5,Morgan Kim,false,"billing|tax"
TKT-02575,ACC-00097,RETAILEDGE,Rate limit hit on batch operations,Integration,Medium,resolved,2025-02-09T05:52:40Z,2025-02-09T10:52:40Z,2,Jordan Lee,false,"integration|api|new-customer"
TKT-02576,ACC-00105,EDUPATH,Zapier integration broken,Integration,Medium,closed,2025-02-09T09:12:19Z,2025-02-10T01:12:19Z,,Casey Wu,false,"integration|oauth|new-customer"
TKT-02577,ACC-00044,SILKROUTE TECH,Jira sync missing fields,Integration,Medium,resolved,2025-02-09T13:43:21Z,2025-02-10T03:43:21Z,3,Sam Patel,false,"integration|salesforce"
TKT-02578,ACC-00078,BankTech,How to set up automated workflows,Onboarding,Medium,open,2025-02-09T15:14:30Z,,,Taylor Chen,false,"onboarding|configuration"
TKT-02579,ACC-00111,Spectrum,Dashboard takes 30s to load,Performance,Medium,resolved,2025-02-09T18:12:51Z,2025-02-10T10:12:51Z,3,Alex Rivera,false,"performance|export"
TKT-02580,ACC-00068,Pacific Health,Request: custom branding options,Feature Request,High,resolved,2025-02-09T21:28:04Z,2025-02-11T20:28:04Z,5,Morgan Kim,false,"feature|export|follow-up"
TKT-02581,ACC-00024,IRONCLAD SECURITY,Need to change billing contact,Billing,Low,resolved,2025-02-10T02:20:33Z,2025-02-11T02:20:33Z,2,Taylor Chen,false,"billing|refund"
TKT-02582,ACC-00095,Urban Mart Inc.,Error 500 when saving settings,Bug,Medium,resolved,2025-02-10T06:19:19Z,2025-02-10T16:19:19Z,3,Sam Patel,false,"bug|critical|enterprise"
TKT-02583,ACC-00069,MedBridge,Request for mobile app,Feature Request,Medium,resolved,2025-02-10T18:14:16Z,2025-02-11T02:14:16Z,,Alex Rivera,false,"feature|export"
TKT-02584,ACC-00075,Apex Capital Group,Report generation timeout,Performance,High,open,2025-02-11T02:04:10Z,,,Jordan Lee,false,"performance|timeout"
TKT-02585,ACC-00078,BankTech,Error 500 when saving settings,Bug,High,resolved,2025-02-11T03:06:31Z,2025-02-12T04:06:31Z,3,Sam Patel,false,"bug|backend|follow-up"
TKT-02586,ACC-00074,PULSEPOINT HEALTH,Need consolidated invoice for multiple accounts,Billing,Medium,resolved,2025-02-11T04:07:12Z,2025-02-11T17:07:12Z,5,Alex Rivera,false,"billing|invoice"
TKT-02587,ACC-00092,Pacifica Ind,Mobile view layout issues,Bug,Medium,resolved,2025-02-11T10:56:32Z,2025-02-11T19:56:32Z,1,Casey Wu,false,"bug|notifications"
TKT-02588,ACC-00065,AETHER MEDICAL,Custom integration webhook format changed,Integration,Medium,resolved,2025-02-11T13:30:03Z,2025-02-11T18:30:03Z,5,Taylor Chen,false,"integration|api"
